"yr","away","home","pts.away","pts.home","home.win","net.a","net.h","dif"
2015,"MIL","LAL",93,101,TRUE,0.5,-7.19999999999999,-7.69999999999999
2015,"LAC","MEM",97,79,FALSE,6.90000000000001,3.5,-3.40000000000001
2015,"MIA","NOP",102,104,TRUE,-2.8,0.900000000000006,3.7
2015,"WAS","PHI",81,89,TRUE,0.700000000000003,-9.3,-10
2015,"OKC","POR",112,115,TRUE,2.3,4.5,2.2
2015,"SAS","SAC",107,96,FALSE,6.5,-3.90000000000001,-10.4
2015,"GSW","TOR",113,89,FALSE,10.2,3.3,-6.89999999999999
2015,"BRK","DAL",104,94,FALSE,-3,3.09999999999999,6.09999999999999
2015,"ATL","MIA",93,91,FALSE,5.80000000000001,-2.8,-8.60000000000001
2015,"MEM","MIN",101,97,FALSE,3.5,-9.3,-12.8
2015,"TOR","NYK",98,103,TRUE,3.3,-10.1,-13.4
2015,"SAS","PHO",101,74,FALSE,6.5,-0.900000000000006,-7.40000000000001
2015,"MIL","UTA",75,82,TRUE,0.5,0.199999999999989,-0.300000000000011
2015,"DET","WAS",95,99,TRUE,-1.10000000000001,0.700000000000003,1.80000000000001
2015,"GSW","BOS",106,101,FALSE,10.2,0.200000000000003,-9.99999999999999
2015,"LAC","CHI",96,86,FALSE,6.90000000000001,3.2,-3.7
2015,"NOP","DEN",99,92,FALSE,0.900000000000006,-3.7,-4.60000000000001
2015,"CLE","HOU",103,105,TRUE,4.8,3.59999999999999,-1.2
2015,"PHI","IND",74,94,TRUE,-9.3,0.299999999999997,9.59999999999999
2015,"OKC","LAL",108,101,FALSE,2.3,-7.19999999999999,-9.49999999999999
2015,"CHO","ORL",98,83,FALSE,-3.40000000000001,-6.10000000000001,-2.7
2015,"POR","SAC",110,99,FALSE,4.5,-3.90000000000001,-8.40000000000001
2015,"GSW","BRK",108,110,TRUE,10.2,-3,-13.2
2015,"NOP","DAL",93,102,TRUE,0.900000000000006,3.09999999999999,2.19999999999999
2015,"PHO","MIA",98,115,TRUE,-0.900000000000006,-2.8,-1.89999999999999
2015,"LAC","MIN",110,105,FALSE,6.90000000000001,-9.3,-16.2
2015,"TOR","PHI",114,103,FALSE,3.3,-9.3,-12.6
2015,"HOU","ATL",96,104,TRUE,3.59999999999999,5.80000000000001,2.20000000000002
2015,"WAS","CHI",92,97,TRUE,0.700000000000003,3.2,2.5
2015,"LAL","CHO",103,104,TRUE,-7.19999999999999,-3.40000000000001,3.79999999999998
2015,"BOS","CLE",79,110,TRUE,0.200000000000003,4.8,4.59999999999999
2015,"MIL","DEN",95,106,TRUE,0.5,-3.7,-4.2
2015,"UTA","MEM",93,82,FALSE,0.199999999999989,3.5,3.30000000000001
2015,"SAC","NYK",124,86,FALSE,-3.90000000000001,-10.1,-6.19999999999999
2015,"UTA","BOS",84,85,TRUE,0.199999999999989,0.200000000000003,1.4210854715202e-14
2015,"CHO","BRK",115,91,FALSE,-3.40000000000001,-3,0.400000000000006
2015,"MIL","GSW",93,102,TRUE,0.5,10.2,9.69999999999999
2015,"MEM","HOU",102,100,FALSE,3.5,3.59999999999999,0.0999999999999943
2015,"NYK","IND",82,105,TRUE,-10.1,0.299999999999997,10.4
2015,"POR","LAC",98,93,FALSE,4.5,6.90000000000001,2.40000000000001
2015,"LAL","MIA",94,100,TRUE,-7.19999999999999,-2.8,4.39999999999999
2015,"DEN","MIN",100,85,FALSE,-3.7,-9.3,-5.59999999999999
2015,"DET","NOP",85,88,TRUE,-1.10000000000001,0.900000000000006,2.00000000000001
2015,"PHI","OKC",118,123,TRUE,-9.3,2.3,11.6
2015,"PHO","ORL",105,100,FALSE,-0.900000000000006,-6.10000000000001,-5.2
2015,"SAC","SAS",85,112,TRUE,-3.90000000000001,6.5,10.4
2015,"CLE","TOR",120,112,FALSE,4.8,3.3,-1.5
2015,"OKC","CHI",105,108,TRUE,2.3,3.2,0.900000000000006
2015,"DAL","POR",75,94,TRUE,3.09999999999999,4.5,1.40000000000001
2015,"CLE","ATL",97,106,TRUE,4.8,5.80000000000001,1.00000000000001
2015,"PHO","BRK",108,100,FALSE,-0.900000000000006,-3,-2.09999999999999
2015,"TOR","CHO",94,103,TRUE,3.3,-3.40000000000001,-6.7
2015,"DAL","GSW",89,104,TRUE,3.09999999999999,10.2,7.09999999999999
2015,"DET","HOU",93,103,TRUE,-1.10000000000001,3.59999999999999,4.7
2015,"CHI","IND",84,98,TRUE,3.2,0.299999999999997,-2.90000000000001
2015,"LAL","MEM",90,97,TRUE,-7.19999999999999,3.5,10.7
2015,"BOS","NOP",104,98,FALSE,0.200000000000003,0.900000000000006,0.700000000000003
2015,"SAC","ORL",114,119,TRUE,-3.90000000000001,-6.10000000000001,-2.2
2015,"UTA","PHI",89,83,FALSE,0.199999999999989,-9.3,-9.49999999999999
2015,"DEN","SAS",111,120,TRUE,-3.7,6.5,10.2
2015,"MIA","WAS",97,99,TRUE,-2.8,0.700000000000003,3.5
2015,"PHO","CLE",79,89,TRUE,-0.900000000000006,4.8,5.7
2015,"HOU","DEN",114,100,FALSE,3.59999999999999,-3.7,-7.3
2015,"SAC","MIA",109,114,TRUE,-3.90000000000001,-2.8,1.10000000000001
2015,"WAS","MIL",85,91,TRUE,0.700000000000003,0.5,-0.200000000000003
2015,"POR","MIN",113,121,TRUE,4.5,-9.3,-13.8
2015,"MEM","NOP",89,95,TRUE,3.5,0.900000000000006,-2.59999999999999
2015,"IND","NYK",92,86,FALSE,0.299999999999997,-10.1,-10.4
2015,"ATL","PHI",84,92,TRUE,5.80000000000001,-9.3,-15.1
2015,"UTA","BRK",95,88,FALSE,0.199999999999989,-3,-3.19999999999999
2015,"CHO","DET",108,101,FALSE,-3.40000000000001,-1.10000000000001,2.3
2015,"LAC","GSW",98,106,TRUE,6.90000000000001,10.2,3.29999999999998
2015,"DAL","LAL",100,93,FALSE,3.09999999999999,-7.19999999999999,-10.3
2015,"TOR","OKC",104,108,TRUE,3.3,2.3,-1
2015,"BOS","ORL",98,103,TRUE,0.200000000000003,-6.10000000000001,-6.30000000000001
2015,"CHI","SAS",105,116,TRUE,3.2,6.5,3.3
2015,"SAC","ATL",105,130,TRUE,-3.90000000000001,5.80000000000001,9.70000000000002
2015,"MEM","CHI",101,91,FALSE,3.5,3.2,-0.299999999999997
2015,"WAS","CHO",95,69,FALSE,0.700000000000003,-3.40000000000001,-4.10000000000001
2015,"NYK","DEN",78,106,TRUE,-10.1,-3.7,6.39999999999999
2015,"MIN","LAC",76,89,TRUE,-9.3,6.90000000000001,16.2
2015,"BOS","MIA",100,90,FALSE,0.200000000000003,-2.8,-3
2015,"NOP","MIL",114,103,FALSE,0.900000000000006,0.5,-0.400000000000006
2015,"GSW","PHO",98,80,FALSE,10.2,-0.900000000000006,-11.1
2015,"NOP","BRK",111,91,FALSE,0.900000000000006,-3,-3.90000000000001
2015,"CLE","DAL",127,94,FALSE,4.8,3.09999999999999,-1.7
2015,"ORL","IND",86,118,TRUE,-6.10000000000001,0.299999999999997,6.40000000000001
2015,"DET","LAL",85,93,TRUE,-1.10000000000001,-7.19999999999999,-6.09999999999998
2015,"TOR","SAS",107,117,TRUE,3.3,6.5,3.2
2015,"NYK","UTA",82,87,TRUE,-10.1,0.199999999999989,10.3
2015,"MEM","BOS",92,95,TRUE,3.5,0.200000000000003,-3.3
2015,"SAC","CHO",113,106,FALSE,-3.90000000000001,-3.40000000000001,0.5
2015,"ATL","DEN",102,115,TRUE,5.80000000000001,-3.7,-9.50000000000001
2015,"DET","GSW",98,105,TRUE,-1.10000000000001,10.2,11.3
2015,"BRK","MIA",98,104,TRUE,-3,-2.8,0.200000000000003
2015,"ORL","MIL",91,97,TRUE,-6.10000000000001,0.5,6.60000000000001
2015,"LAC","OKC",120,108,FALSE,6.90000000000001,2.3,-4.60000000000001
2015,"CHI","PHI",104,95,FALSE,3.2,-9.3,-12.5
2015,"MIN","PHO",97,106,TRUE,-9.3,-0.900000000000006,8.39999999999999
2015,"HOU","POR",100,105,TRUE,3.59999999999999,4.5,0.900000000000006
2015,"MIL","IND",103,109,TRUE,0.5,0.299999999999997,-0.200000000000003
2015,"NYK","LAL",101,94,FALSE,-10.1,-7.19999999999999,2.90000000000001
2015,"CLE","SAS",128,125,FALSE,4.8,6.5,1.7
2015,"HOU","UTA",91,109,TRUE,3.59999999999999,0.199999999999989,-3.40000000000001
2015,"MEM","WAS",87,107,TRUE,3.5,0.700000000000003,-2.8
2015,"ORL","BOS",88,95,TRUE,-6.10000000000001,0.200000000000003,6.30000000000001
2015,"CHI","CHO",91,101,TRUE,3.2,-3.40000000000001,-6.60000000000001
2015,"LAC","DAL",99,129,TRUE,6.90000000000001,3.09999999999999,-3.80000000000001
2015,"GSW","DEN",103,114,TRUE,10.2,-3.7,-13.9
2015,"MIN","OKC",99,113,TRUE,-9.3,2.3,11.6
2015,"SAC","PHI",107,114,TRUE,-3.90000000000001,-9.3,-5.39999999999999
2015,"ATL","PHO",96,87,FALSE,5.80000000000001,-0.900000000000006,-6.70000000000002
2015,"DET","POR",99,118,TRUE,-1.10000000000001,4.5,5.60000000000001
2015,"MIA","TOR",92,102,TRUE,-2.8,3.3,6.09999999999999
2015,"NYK","GSW",94,125,TRUE,-10.1,10.2,20.3
2015,"BOS","IND",93,89,FALSE,0.200000000000003,0.299999999999997,0.0999999999999943
2015,"MIL","MEM",83,96,TRUE,0.5,3.5,3
2015,"BRK","PHI",94,87,FALSE,-3,-9.3,-6.3
2015,"DET","UTA",85,88,TRUE,-1.10000000000001,0.199999999999989,1.3
2015,"SAC","WAS",97,113,TRUE,-3.90000000000001,0.700000000000003,4.60000000000001
2015,"HOU","LAC",100,98,FALSE,3.59999999999999,6.90000000000001,3.30000000000001
2015,"ATL","LAL",91,86,FALSE,5.80000000000001,-7.19999999999999,-13
2015,"DEN","NOP",118,111,FALSE,-3.7,0.900000000000006,4.60000000000001
2015,"CHI","OKC",100,109,TRUE,3.2,2.3,-0.900000000000006
2015,"CLE","ORL",123,108,FALSE,4.8,-6.10000000000001,-10.9
2015,"NYK","PHO",89,102,TRUE,-10.1,-0.900000000000006,9.19999999999999
2015,"MIN","SAS",97,123,TRUE,-9.3,6.5,15.8
2015,"POR","TOR",113,97,FALSE,4.5,3.3,-1.2
2015,"PHI","BOS",89,108,TRUE,-9.3,0.200000000000003,9.5
2015,"OKC","DAL",115,119,TRUE,2.3,3.09999999999999,0.799999999999997
2015,"LAL","GSW",105,108,TRUE,-7.19999999999999,10.2,17.4
2015,"TOR","IND",117,98,FALSE,3.3,0.299999999999997,-3
2015,"DEN","MEM",81,92,TRUE,-3.7,3.5,7.2
2015,"CLE","MIA",92,106,TRUE,4.8,-2.8,-7.59999999999999
2015,"BRK","MIN",122,106,FALSE,-3,-9.3,-6.3
2015,"ATL","SAC",110,103,FALSE,5.80000000000001,-3.90000000000001,-9.70000000000002
2015,"CHO","UTA",66,94,TRUE,-3.40000000000001,0.199999999999989,3.59999999999999
2015,"POR","WAS",97,105,TRUE,4.5,0.700000000000003,-3.8
2015,"MEM","DET",95,105,TRUE,3.5,-1.10000000000001,-4.60000000000001
2015,"ORL","HOU",94,107,TRUE,-6.10000000000001,3.59999999999999,9.7
2015,"CHO","LAC",92,99,TRUE,-3.40000000000001,6.90000000000001,10.3
2015,"MIL","NOP",84,85,TRUE,0.5,0.900000000000006,0.400000000000006
2015,"SAS","NYK",100,104,TRUE,6.5,-10.1,-16.6
2015,"IND","CHI",86,103,TRUE,0.299999999999997,3.2,2.90000000000001
2015,"BRK","CLE",92,117,TRUE,-3,4.8,7.8
2015,"ORL","DAL",102,107,TRUE,-6.10000000000001,3.09999999999999,9.2
2015,"ATL","GSW",95,114,TRUE,5.80000000000001,10.2,4.39999999999998
2015,"POR","MIA",104,108,TRUE,4.5,-2.8,-7.3
2015,"SAS","MIL",114,103,FALSE,6.5,0.5,-6
2015,"BOS","OKC",118,122,TRUE,0.200000000000003,2.3,2.09999999999999
2015,"DET","PHI",83,94,TRUE,-1.10000000000001,-9.3,-8.19999999999999
2015,"LAC","SAC",116,105,FALSE,6.90000000000001,-3.90000000000001,-10.8
2015,"MIN","TOR",100,105,TRUE,-9.3,3.3,12.6
2015,"WAS","UTA",88,84,FALSE,0.700000000000003,0.199999999999989,-0.500000000000014
2015,"DEN","HOU",108,118,TRUE,-3.7,3.59999999999999,7.3
2015,"UTA","LAL",80,73,FALSE,0.199999999999989,-7.19999999999999,-7.39999999999998
2015,"MIN","NYK",95,92,FALSE,-9.3,-10.1,-0.799999999999997
2015,"NOP","PHO",72,74,TRUE,0.900000000000006,-0.900000000000006,-1.80000000000001
2015,"MIL","BRK",127,129,TRUE,0.5,-3,-3.5
2015,"TOR","CHI",92,108,TRUE,3.3,3.2,-0.0999999999999943
2015,"IND","CLE",92,95,TRUE,0.299999999999997,4.8,4.5
2015,"MEM","DAL",112,101,FALSE,3.5,3.09999999999999,-0.400000000000006
2015,"NOP","GSW",96,112,TRUE,0.900000000000006,10.2,9.29999999999998
2015,"WAS","LAC",99,113,TRUE,0.700000000000003,6.90000000000001,6.2
2015,"DEN","MIA",91,108,TRUE,-3.7,-2.8,0.900000000000006
2015,"ATL","OKC",115,123,TRUE,5.80000000000001,2.3,-3.50000000000001
2015,"POR","ORL",104,111,TRUE,4.5,-6.10000000000001,-10.6
2015,"NYK","PHI",81,97,TRUE,-10.1,-9.3,0.799999999999997
2015,"CHO","SAC",91,101,TRUE,-3.40000000000001,-3.90000000000001,-0.5
2015,"BOS","SAS",89,101,TRUE,0.200000000000003,6.5,6.3
2015,"CHI","DET",91,107,TRUE,3.2,-1.10000000000001,-4.30000000000001
2015,"UTA","GSW",91,106,TRUE,0.199999999999989,10.2,10
2015,"PHO","HOU",117,102,FALSE,-0.900000000000006,3.59999999999999,4.5
2015,"BRK","IND",123,111,FALSE,-3,0.299999999999997,3.3
2015,"POR","MEM",86,97,TRUE,4.5,3.5,-1
2015,"SAS","ATL",114,95,FALSE,6.5,5.80000000000001,-0.699999999999989
2015,"DET","BOS",105,97,FALSE,-1.10000000000001,0.200000000000003,1.30000000000001
2015,"NOP","LAC",100,107,TRUE,0.900000000000006,6.90000000000001,6
2015,"PHI","LAL",87,101,TRUE,-9.3,-7.19999999999999,2.10000000000001
2015,"CLE","MIL",108,90,FALSE,4.8,0.5,-4.3
2015,"CHO","MIN",109,98,FALSE,-3.40000000000001,-9.3,-5.89999999999999
2015,"MIA","OKC",75,93,TRUE,-2.8,2.3,5.09999999999999
2015,"DEN","ORL",119,100,FALSE,-3.7,-6.10000000000001,-2.40000000000001
2015,"DAL","PHO",92,98,TRUE,3.09999999999999,-0.900000000000006,-4
2015,"WAS","SAC",86,109,TRUE,0.700000000000003,-3.90000000000001,-4.60000000000001
2015,"NYK","TOR",89,106,TRUE,-10.1,3.3,13.4
2015,"BOS","BRK",110,91,FALSE,0.200000000000003,-3,-3.2
2015,"CHO","CHI",86,98,TRUE,-3.40000000000001,3.2,6.60000000000001
2015,"WAS","GSW",76,107,TRUE,0.700000000000003,10.2,9.49999999999999
2015,"HOU","IND",110,100,FALSE,3.59999999999999,0.299999999999997,-3.3
2015,"MEM","NYK",103,82,FALSE,3.5,-10.1,-13.6
2015,"MIN","UTA",106,104,FALSE,-9.3,0.199999999999989,9.49999999999999
2015,"SAS","DAL",94,101,TRUE,6.5,3.09999999999999,-3.40000000000001
2015,"TOR","DET",104,108,TRUE,3.3,-1.10000000000001,-4.40000000000001
2015,"MIA","MIL",88,89,TRUE,-2.8,0.5,3.3
2015,"LAL","OKC",117,127,TRUE,-7.19999999999999,2.3,9.49999999999999
2015,"GSW","POR",122,108,FALSE,10.2,4.5,-5.69999999999999
2015,"PHI","SAC",106,107,TRUE,-9.3,-3.90000000000001,5.39999999999999
2015,"MIA","BOS",93,86,FALSE,-2.8,0.200000000000003,3
2015,"BRK","CHO",91,88,FALSE,-3,-3.40000000000001,-0.400000000000006
2015,"PHI","DEN",99,85,FALSE,-9.3,-3.7,5.59999999999999
2015,"CLE","MEM",111,89,FALSE,4.8,3.5,-1.3
2015,"LAL","MIN",101,99,FALSE,-7.19999999999999,-9.3,-2.10000000000001
2015,"HOU","NOP",95,93,FALSE,3.59999999999999,0.900000000000006,-2.69999999999999
2015,"LAC","NYK",111,80,FALSE,6.90000000000001,-10.1,-17
2015,"ATL","ORL",95,83,FALSE,5.80000000000001,-6.10000000000001,-11.9
2015,"SAC","PHO",108,99,FALSE,-3.90000000000001,-0.900000000000006,3
2015,"OKC","SAS",91,130,TRUE,2.3,6.5,4.2
2015,"CHI","TOR",116,103,FALSE,3.2,3.3,0.0999999999999943
2015,"POR","UTA",92,89,FALSE,4.5,0.199999999999989,-4.30000000000001
2015,"IND","WAS",103,101,FALSE,0.299999999999997,0.700000000000003,0.400000000000006
2015,"IND","MIL",107,111,TRUE,0.299999999999997,0.5,0.200000000000003
2015,"MIA","ATL",86,99,TRUE,-2.8,5.80000000000001,8.60000000000001
2015,"CLE","BRK",98,106,TRUE,4.8,-3,-7.8
2015,"UTA","DEN",91,107,TRUE,0.199999999999989,-3.7,-3.89999999999999
2015,"MIN","HOU",110,120,TRUE,-9.3,3.59999999999999,12.9
2015,"GSW","MEM",107,84,FALSE,10.2,3.5,-6.69999999999999
2015,"SAC","NOP",88,102,TRUE,-3.90000000000001,0.900000000000006,4.80000000000001
2015,"BOS","NYK",96,92,FALSE,0.200000000000003,-10.1,-10.3
2015,"DET","ORL",111,97,FALSE,-1.10000000000001,-6.10000000000001,-5
2015,"LAC","PHI",119,98,FALSE,6.90000000000001,-9.3,-16.2
2015,"POR","PHO",87,81,FALSE,4.5,-0.900000000000006,-5.40000000000001
2015,"DAL","SAS",76,94,TRUE,3.09999999999999,6.5,3.40000000000001
2015,"LAL","TOR",83,94,TRUE,-7.19999999999999,3.3,10.5
2015,"CHO","WAS",107,110,TRUE,-3.40000000000001,0.700000000000003,4.10000000000001
2015,"NYK","CHI",80,111,TRUE,-10.1,3.2,13.3
2015,"ATL","CHO",100,115,TRUE,5.80000000000001,-3.40000000000001,-9.20000000000002
2015,"GSW","MIL",108,95,FALSE,10.2,0.5,-9.69999999999999
2015,"DEN","POR",114,120,TRUE,-3.7,4.5,8.2
2015,"OKC","UTA",89,94,TRUE,2.3,0.199999999999989,-2.10000000000001
2015,"LAC","BOS",119,106,FALSE,6.90000000000001,0.200000000000003,-6.7
2015,"LAL","BRK",99,107,TRUE,-7.19999999999999,-3,4.19999999999999
2015,"PHI","CLE",86,87,TRUE,-9.3,4.8,14.1
2015,"DAL","IND",99,104,TRUE,3.09999999999999,0.299999999999997,-2.8
2015,"DET","MIA",102,109,TRUE,-1.10000000000001,-2.8,-1.69999999999999
2015,"MIN","NOP",88,110,TRUE,-9.3,0.900000000000006,10.2
2015,"OKC","PHO",109,97,FALSE,2.3,-0.900000000000006,-3.2
2015,"MEM","SAS",89,103,TRUE,3.5,6.5,3
2015,"HOU","WAS",99,91,FALSE,3.59999999999999,0.700000000000003,-2.89999999999999
2015,"MIL","ATL",88,101,TRUE,0.5,5.80000000000001,5.30000000000001
2015,"BOS","CHO",116,104,FALSE,0.200000000000003,-3.40000000000001,-3.60000000000001
2015,"SAC","MEM",83,97,TRUE,-3.90000000000001,3.5,7.40000000000001
2015,"UTA","MIN",104,84,FALSE,0.199999999999989,-9.3,-9.49999999999999
2015,"LAL","PHI",113,111,FALSE,-7.19999999999999,-9.3,-2.10000000000001
2015,"PHO","POR",86,109,TRUE,-0.900000000000006,4.5,5.40000000000001
2015,"HOU","TOR",96,99,TRUE,3.59999999999999,3.3,-0.299999999999997
2015,"IND","BRK",106,111,TRUE,0.299999999999997,-3,-3.3
2015,"ATL","DET",95,105,TRUE,5.80000000000001,-1.10000000000001,-6.90000000000002
2015,"GSW","LAC",110,106,FALSE,10.2,6.90000000000001,-3.29999999999998
2015,"SAS","MIA",95,81,FALSE,6.5,-2.8,-9.3
2015,"IND","BOS",87,100,TRUE,0.299999999999997,0.200000000000003,-0.0999999999999943
2015,"DET","CHO",78,102,TRUE,-1.10000000000001,-3.40000000000001,-2.3
2015,"SAC","HOU",111,115,TRUE,-3.90000000000001,3.59999999999999,7.5
2015,"NOP","LAL",113,92,FALSE,0.900000000000006,-7.19999999999999,-8.09999999999999
2015,"CHI","MIL",91,95,TRUE,3.2,0.5,-2.7
2015,"TOR","MIN",113,99,FALSE,3.3,-9.3,-12.6
2015,"BRK","NYK",100,98,FALSE,-3,-10.1,-7.09999999999999
2015,"DAL","OKC",135,131,FALSE,3.09999999999999,2.3,-0.799999999999997
2015,"SAS","ORL",103,91,FALSE,6.5,-6.10000000000001,-12.6
2015,"LAC","POR",126,122,FALSE,6.90000000000001,4.5,-2.40000000000001
2015,"DEN","UTA",84,98,TRUE,-3.7,0.199999999999989,3.89999999999999
2015,"PHI","WAS",93,106,TRUE,-9.3,0.700000000000003,10
2015,"MIA","CLE",88,114,TRUE,-2.8,4.8,7.59999999999999
2015,"HOU","DAL",108,101,FALSE,3.59999999999999,3.09999999999999,-0.5
2015,"PHO","GSW",106,107,TRUE,-0.900000000000006,10.2,11.1
2015,"MIL","BOS",110,101,FALSE,0.5,0.200000000000003,-0.299999999999997
2015,"TOR","BRK",109,114,TRUE,3.3,-3,-6.3
2015,"DET","CHI",82,88,TRUE,-1.10000000000001,3.2,4.30000000000001
2015,"CHO","IND",74,93,TRUE,-3.40000000000001,0.299999999999997,3.7
2015,"POR","LAL",107,77,FALSE,4.5,-7.19999999999999,-11.7
2015,"OKC","MEM",92,100,TRUE,2.3,3.5,1.2
2015,"ORL","MIN",97,84,FALSE,-6.10000000000001,-9.3,-3.19999999999999
2015,"NOP","SAC",101,95,FALSE,0.900000000000006,-3.90000000000001,-4.80000000000001
2015,"DEN","SAS",93,123,TRUE,-3.7,6.5,10.2
2015,"NYK","WAS",87,101,TRUE,-10.1,0.700000000000003,10.8
2015,"BRK","ATL",99,131,TRUE,-3,5.80000000000001,8.80000000000001
2015,"PHI","CHO",91,92,TRUE,-9.3,-3.40000000000001,5.89999999999999
2015,"GSW","DAL",123,110,FALSE,10.2,3.09999999999999,-7.09999999999999
2015,"LAC","DEN",107,92,FALSE,6.90000000000001,-3.7,-10.6
2015,"MIA","DET",98,99,TRUE,-2.8,-1.10000000000001,1.69999999999999
2015,"WAS","MEM",92,83,FALSE,0.700000000000003,3.5,2.8
2015,"ORL","MIL",97,90,FALSE,-6.10000000000001,0.5,6.60000000000001
2015,"UTA","PHO",85,87,TRUE,0.199999999999989,-0.900000000000006,-1.09999999999999
2015,"NOP","POR",90,99,TRUE,0.900000000000006,4.5,3.59999999999999
2015,"BOS","TOR",117,116,FALSE,0.200000000000003,3.3,3.09999999999999
2015,"CHI","CLE",94,99,TRUE,3.2,4.8,1.59999999999999
2015,"MIA","IND",89,112,TRUE,-2.8,0.299999999999997,3.09999999999999
2015,"LAC","LAL",106,78,FALSE,6.90000000000001,-7.19999999999999,-14.1
2015,"PHI","NYK",91,101,TRUE,-9.3,-10.1,-0.799999999999997
2015,"HOU","OKC",115,112,FALSE,3.59999999999999,2.3,-1.3
2015,"UTA","SAC",101,95,FALSE,0.199999999999989,-3.90000000000001,-4.09999999999999
2015,"GSW","SAS",92,107,TRUE,10.2,6.5,-3.69999999999999
2015,"POR","BRK",96,106,TRUE,4.5,-3,-7.5
2015,"PHO","ATL",69,96,TRUE,-0.900000000000006,5.80000000000001,6.70000000000002
2015,"LAL","LAC",100,105,TRUE,-7.19999999999999,6.90000000000001,14.1
2015,"CHO","MIA",100,105,TRUE,-3.40000000000001,-2.8,0.600000000000009
2015,"GSW","NOP",100,103,TRUE,10.2,0.900000000000006,-9.29999999999998
2015,"SAS","OKC",113,88,FALSE,6.5,2.3,-4.2
2015,"MIN","SAC",111,116,TRUE,-9.3,-3.90000000000001,5.39999999999999
2015,"ATL","BRK",114,111,FALSE,5.80000000000001,-3,-8.80000000000001
2015,"TOR","CHO",92,74,FALSE,3.3,-3.40000000000001,-6.7
2015,"PHO","DAL",104,107,TRUE,-0.900000000000006,3.09999999999999,4
2015,"LAL","DEN",101,119,TRUE,-7.19999999999999,-3.7,3.49999999999999
2015,"BOS","DET",113,103,FALSE,0.200000000000003,-1.10000000000001,-1.30000000000001
2015,"NOP","MEM",74,110,TRUE,0.900000000000006,3.5,2.59999999999999
2015,"CLE","MIL",104,99,FALSE,4.8,0.5,-4.3
2015,"IND","NYK",102,86,FALSE,0.299999999999997,-10.1,-10.4
2015,"CHI","ORL",103,105,TRUE,3.2,-6.10000000000001,-9.30000000000001
2015,"WAS","PHI",119,90,FALSE,0.700000000000003,-9.3,-10
2015,"MIN","POR",91,116,TRUE,-9.3,4.5,13.8
2015,"HOU","SAS",98,110,TRUE,3.59999999999999,6.5,2.90000000000001
2015,"SAC","UTA",91,103,TRUE,-3.90000000000001,0.199999999999989,4.09999999999999
2015,"POR","GSW",105,116,TRUE,4.5,10.2,5.69999999999999
2015,"CHI","MIA",89,78,FALSE,3.2,-2.8,-6
2015,"CHO","ATL",80,104,TRUE,-3.40000000000001,5.80000000000001,9.20000000000002
2015,"WAS","BRK",80,117,TRUE,0.700000000000003,-3,-3.7
2015,"BOS","CLE",99,90,FALSE,0.200000000000003,4.8,4.59999999999999
2015,"DAL","DEN",144,143,FALSE,3.09999999999999,-3.7,-6.8
2015,"IND","DET",107,103,FALSE,0.299999999999997,-1.10000000000001,-1.40000000000001
2015,"SAS","HOU",104,103,FALSE,6.5,3.59999999999999,-2.90000000000001
2015,"MIN","LAL",98,106,TRUE,-9.3,-7.19999999999999,2.10000000000001
2015,"PHO","NOP",75,90,TRUE,-0.900000000000006,0.900000000000006,1.80000000000001
2015,"MIL","NYK",99,91,FALSE,0.5,-10.1,-10.6
2015,"SAC","OKC",103,116,TRUE,-3.90000000000001,2.3,6.2
2015,"TOR","ORL",101,99,FALSE,3.3,-6.10000000000001,-9.40000000000001
2015,"MEM","UTA",89,88,FALSE,3.5,0.199999999999989,-3.30000000000001
2015,"PHI","CHI",107,114,TRUE,-9.3,3.2,12.5
2015,"MIN","GSW",101,110,TRUE,-9.3,10.2,19.5
2015,"MEM","LAC",86,94,TRUE,3.5,6.90000000000001,3.40000000000001
2015,"TOR","MIA",107,104,FALSE,3.3,-2.8,-6.09999999999999
2015,"NYK","ORL",80,79,FALSE,-10.1,-6.10000000000001,3.99999999999999
2015,"UTA","POR",111,105,FALSE,0.199999999999989,4.5,4.30000000000001
2015,"CLE","BOS",78,117,TRUE,4.8,0.200000000000003,-4.59999999999999
2015,"SAC","DEN",111,122,TRUE,-3.90000000000001,-3.7,0.200000000000003
2015,"CHO","DET",77,116,TRUE,-3.40000000000001,-1.10000000000001,2.3
2015,"NOP","HOU",114,121,TRUE,0.900000000000006,3.59999999999999,2.69999999999999
2015,"OKC","IND",104,116,TRUE,2.3,0.299999999999997,-2
2015,"DAL","LAL",120,106,FALSE,3.09999999999999,-7.19999999999999,-10.3
2015,"BRK","MIL",73,96,TRUE,-3,0.5,3.5
2015,"PHO","SAS",91,107,TRUE,-0.900000000000006,6.5,7.40000000000001
2015,"ATL","WAS",99,108,TRUE,5.80000000000001,0.700000000000003,-5.10000000000001
2015,"NYK","ATL",112,108,FALSE,-10.1,5.80000000000001,15.9
2015,"CHI","BRK",113,86,FALSE,3.2,-3,-6.2
2015,"HOU","CHO",100,90,FALSE,3.59999999999999,-3.40000000000001,-7
2015,"DET","CLE",97,109,TRUE,-1.10000000000001,4.8,5.90000000000001
2015,"MEM","GSW",107,111,TRUE,3.5,10.2,6.69999999999999
2015,"DEN","LAC",103,110,TRUE,-3.7,6.90000000000001,10.6
2015,"ORL","MIA",93,100,TRUE,-6.10000000000001,-2.8,3.30000000000001
